date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:39	91397/91397	---MCZ	200	added ('OK')	application/javascript	etag:W/%226503470b-16505%22	https://html.bslthemes.com/onovo/assets/js/isotope.pkgd.js	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/js/isotope.pkgd.js	(from https://html.bslthemes.com/onovo/)
22:10:39	12788/12788	---MCZ	200	added ('OK')	application/javascript	etag:W/%226503498d-31f4%22	https://html.bslthemes.com/onovo/assets/js/common.js	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/js/common.js	(from https://html.bslthemes.com/onovo/)
22:10:39	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265034711-20cca%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.eot	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:39	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265034711-20cca%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:40	76764/76764	---M--	200	added ('OK')	application/font-woff2	etag:%2265034712-12bdc%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.woff2	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:40	90060/90060	---M--	200	added ('OK')	application/font-woff	etag:%2265034712-15fcc%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.woff	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:40	134040/134040	---M--	200	added ('OK')	application/octet-stream	etag:%2265034712-20b98%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.ttf	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:40	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265034712-84f2%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.eot	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:41	747546/747546	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265034711-b681a%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-brands-400.svg	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:41	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265034712-84f2%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:41	13276/13276	---M--	200	added ('OK')	application/font-woff2	etag:%2265034711-33dc%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.woff2	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:41	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%2265034711-3f94%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.woff	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:41	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%2265034712-83c8%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.ttf	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:42	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265034711-2354a%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-regular-400.svg	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:42	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265034711-31916%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.eot	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:42	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265034711-31916%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:42	78196/78196	---M--	200	added ('OK')	application/font-woff2	etag:%2265034712-13174%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.woff2	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:43	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2265034712-18d14%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.woff	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:43	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%2265034711-317f8%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.ttf	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:43	610/610	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226503472c-262%22	https://html.bslthemes.com/onovo/assets/images/quote.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/quote.svg	(from https://html.bslthemes.com/onovo/assets/css/style.css)
22:10:44	45857/45857	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226503472c-b321%22	https://html.bslthemes.com/onovo/assets/images/fline.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/fline.svg	(from https://html.bslthemes.com/onovo/assets/css/style.css)
22:10:44	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265034712-e05cf%22	https://html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/fonts/font-awesome/webfonts/fa-solid-900.svg	(from https://html.bslthemes.com/onovo/assets/fonts/font-awesome/css/font-awesome.css)
22:10:44	210/210	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265034721-d2%22	https://html.bslthemes.com/onovo/assets/images/list.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/list.svg	(from https://html.bslthemes.com/onovo/assets/css/style.css)
22:10:44	251/251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265034722-fb%22	https://html.bslthemes.com/onovo/assets/images/arrow.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/arrow.svg	(from https://html.bslthemes.com/onovo/assets/css/style.css)
22:10:44	221/221	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265034727-dd%22	https://html.bslthemes.com/onovo/assets/images/arrow_2.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/arrow_2.svg	(from https://html.bslthemes.com/onovo/assets/css/style.css)
22:10:46	308487/308487	---M--	200	added ('OK')	image/jpeg	etag:%2265034725-4b507%22	https://html.bslthemes.com/onovo/assets/images/hero-digital-1.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/hero-digital-1.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:46	4231/4231	---M--	200	added ('OK')	image/png	etag:%226503472d-1087%22	https://html.bslthemes.com/onovo/assets/images/signature.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/signature.png	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:47	3002/3002	---M--	200	added ('OK')	image/png	etag:%2265034724-bba%22	https://html.bslthemes.com/onovo/assets/images/serv-icon4.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/serv-icon4.png	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:47	205717/205717	---M--	200	added ('OK')	image/jpeg	etag:%2265034728-32395%22	https://html.bslthemes.com/onovo/assets/images/posts4.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/posts4.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:47	3180/3180	---M--	200	added ('OK')	image/png	etag:%2265034725-c6c%22	https://html.bslthemes.com/onovo/assets/images/serv-icon5.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/serv-icon5.png	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:47	2816/2816	---M--	200	added ('OK')	image/png	etag:%2265034724-b00%22	https://html.bslthemes.com/onovo/assets/images/serv-icon6.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/serv-icon6.png	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:48	75570/75570	---M--	200	added ('OK')	image/jpeg	etag:%226503472b-12732%22	https://html.bslthemes.com/onovo/assets/images/project-n01-3-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-n01-3-1080x800.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:48	946347/946347	---M--	200	added ('OK')	video/mp4	etag:%2265034728-e70ab%22	https://html.bslthemes.com/onovo/assets/images/video-digital1.mp4	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/video-digital1.mp4	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:48	101807/101807	---M--	200	added ('OK')	image/jpeg	etag:%226503472a-18daf%22	https://html.bslthemes.com/onovo/assets/images/project-3-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-3-1080x800.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:48	98690/98690	---M--	200	added ('OK')	image/jpeg	etag:%226503472a-18182%22	https://html.bslthemes.com/onovo/assets/images/project-4-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-4-1080x800.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:48	42405/42405	---M--	200	added ('OK')	image/jpeg	etag:%2265034723-a5a5%22	https://html.bslthemes.com/onovo/assets/images/project-2-2-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-2-2-1080x800.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:48	40397/40397	---M--	200	added ('OK')	image/jpeg	etag:%2265034728-9dcd%22	https://html.bslthemes.com/onovo/assets/images/project-2-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-2-1080x800.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:49	57120/57120	---M--	200	added ('OK')	image/jpeg	etag:%2265034726-df20%22	https://html.bslthemes.com/onovo/assets/images/project-1-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-1-1080x800.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:49	83578/83578	---M--	200	added ('OK')	image/jpeg	etag:%226503472d-1467a%22	https://html.bslthemes.com/onovo/assets/images/project-8-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-8-1080x800.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:49	45744/45744	---M--	200	added ('OK')	image/jpeg	etag:%2265034728-b2b0%22	https://html.bslthemes.com/onovo/assets/images/project-5-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-5-1080x800.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:50	178402/178402	---M--	200	added ('OK')	image/jpeg	etag:%226503472a-2b8e2%22	https://html.bslthemes.com/onovo/assets/images/team-2-1000x1357.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/team-2-1000x1357.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:50	150747/150747	---M--	200	added ('OK')	image/jpeg	etag:%226503472a-24cdb%22	https://html.bslthemes.com/onovo/assets/images/team-6-1000x1357.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/team-6-1000x1357.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:50	129713/129713	---M--	200	added ('OK')	image/jpeg	etag:%2265034729-1fab1%22	https://html.bslthemes.com/onovo/assets/images/team-1-1000x1357.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/team-1-1000x1357.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:51	163964/163964	---M--	200	added ('OK')	image/jpeg	etag:%2265034727-2807c%22	https://html.bslthemes.com/onovo/assets/images/team-4-1000x1357.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/team-4-1000x1357.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:51	144565/144565	---M--	200	added ('OK')	image/jpeg	etag:%2265034726-234b5%22	https://html.bslthemes.com/onovo/assets/images/team-7-1-1000x1357.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/team-7-1-1000x1357.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:51	117248/117248	---M--	200	added ('OK')	image/jpeg	etag:%226503472d-1ca00%22	https://html.bslthemes.com/onovo/assets/images/testi-bg.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/testi-bg.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:51	97718/97718	---M--	200	added ('OK')	image/jpeg	etag:%2265034726-17db6%22	https://html.bslthemes.com/onovo/assets/images/post5-1000x667.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/post5-1000x667.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:52	76001/76001	---M--	200	added ('OK')	image/jpeg	etag:%2265034729-128e1%22	https://html.bslthemes.com/onovo/assets/images/post6-1000x667.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/post6-1000x667.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:52	105638/105638	---M--	200	added ('OK')	image/jpeg	etag:%2265034727-19ca6%22	https://html.bslthemes.com/onovo/assets/images/post3-1000x667.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/post3-1000x667.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:52	24430/24430	---MCZ	200	added ('OK')	application/javascript	etag:W/%226503470b-5f6e%22	https://html.bslthemes.com/onovo/assets/js/jquery.validate.min.js	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/js/jquery.validate.min.js	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:54	230752/230752	---M--	200	added ('OK')	image/jpeg	etag:%226503472c-38560%22	https://html.bslthemes.com/onovo/assets/images/bg_map.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/bg_map.jpg	(from https://html.bslthemes.com/onovo/home-digital-agency.html)
22:10:57	219712/219712	---M--	200	added ('OK')	image/jpeg	etag:%2265034725-35a40%22	https://html.bslthemes.com/onovo/assets/images/project-3.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-3.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:10:58	180741/180741	---M--	200	added ('OK')	image/jpeg	etag:%2265034723-2c205%22	https://html.bslthemes.com/onovo/assets/images/project-5.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-5.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:10:59	159944/159944	---M--	200	added ('OK')	image/jpeg	etag:%2265034726-270c8%22	https://html.bslthemes.com/onovo/assets/images/project-2-2.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-2-2.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:11:00	344864/344864	---M--	200	added ('OK')	image/jpeg	etag:%2265034728-54320%22	https://html.bslthemes.com/onovo/assets/images/project-n01-2.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-n01-2.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:11:00	11309/11309	---M--	200	added ('OK')	image/png	etag:%226503472c-2c2d%22	https://html.bslthemes.com/onovo/assets/images/onovo-about-logo.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/onovo-about-logo.png	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:11:01	167498/167498	---M--	200	added ('OK')	image/jpeg	etag:%2265034724-28e4a%22	https://html.bslthemes.com/onovo/assets/images/project-2.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-2.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:11:02	176756/176756	---M--	200	added ('OK')	image/jpeg	etag:%2265034723-2b274%22	https://html.bslthemes.com/onovo/assets/images/project-1.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-1.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:11:03	226441/226441	---M--	200	added ('OK')	image/jpeg	etag:%226503472c-37489%22	https://html.bslthemes.com/onovo/assets/images/project-8.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-8.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:11:03	221570/221570	---M--	200	added ('OK')	image/jpeg	etag:%226503472a-36182%22	https://html.bslthemes.com/onovo/assets/images/posts3.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/posts3.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:11:05	214504/214504	---M--	200	added ('OK')	image/jpeg	etag:%2265034729-345e8%22	https://html.bslthemes.com/onovo/assets/images/project-n01-3.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-n01-3.jpg	(from https://html.bslthemes.com/onovo/home-parallax.html)
22:11:05	301991/301991	---M--	200	added ('OK')	image/jpeg	etag:%2265034729-49ba7%22	https://html.bslthemes.com/onovo/assets/images/posts2.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/posts2.jpg	(from https://html.bslthemes.com/onovo/home-showcase.html)
22:11:06	332220/332220	---M--	200	added ('OK')	image/jpeg	etag:%2265034727-511bc%22	https://html.bslthemes.com/onovo/assets/images/hero-27.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/hero-27.jpg	(from https://html.bslthemes.com/onovo/home-parallax.html)
22:11:06	100059/100059	---M--	200	added ('OK')	image/jpeg	etag:%2265034722-186db%22	https://html.bslthemes.com/onovo/assets/images/posts1-1024x683.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/posts1-1024x683.jpg	(from https://html.bslthemes.com/onovo/about-us.html)
22:11:06	7675/7675	---M--	200	added ('OK')	image/png	etag:%2265034723-1dfb%22	https://html.bslthemes.com/onovo/assets/images/award1.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/award1.png	(from https://html.bslthemes.com/onovo/about-us.html)
22:11:07	6114/6114	---M--	200	added ('OK')	image/png	etag:%2265034724-17e2%22	https://html.bslthemes.com/onovo/assets/images/award2.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/award2.png	(from https://html.bslthemes.com/onovo/about-us.html)
22:11:07	112393/112393	---M--	200	added ('OK')	image/jpeg	etag:%226503472c-1b709%22	https://html.bslthemes.com/onovo/assets/images/posts2-1024x683.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/posts2-1024x683.jpg	(from https://html.bslthemes.com/onovo/about-us.html)
22:11:07	4519/4519	---M--	200	added ('OK')	image/png	etag:%2265034725-11a7%22	https://html.bslthemes.com/onovo/assets/images/award3.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/award3.png	(from https://html.bslthemes.com/onovo/about-us.html)
22:11:08	320863/320863	---M--	200	added ('OK')	image/jpeg	etag:%2265034723-4e55f%22	https://html.bslthemes.com/onovo/assets/images/hero-p-2-1.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/hero-p-2-1.jpg	(from https://html.bslthemes.com/onovo/home-parallax.html)
22:11:08	280/280	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2020:14:26%20GMT	https://html.bslthemes.com/onovo/assets/images/project-n01-3-1000x750.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-n01-3-1000x750.jpg	(from https://html.bslthemes.com/onovo/team-detail.html)
22:11:08	280/280	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2020:14:27%20GMT	https://html.bslthemes.com/onovo/assets/images/project-3-1000x625.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-3-1000x625.jpg	(from https://html.bslthemes.com/onovo/team-detail.html)
22:11:08	280/280	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2020:14:27%20GMT	https://html.bslthemes.com/onovo/assets/images/project-4-1000x667.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-4-1000x667.jpg	(from https://html.bslthemes.com/onovo/team-detail.html)
